x,y,z
0.0,0.0,0.0
0.0,0.0,0.52471411693820946
0.16987451413102714,0.16842513023632236,0.46701234402087305
-0.14183223175634099,0.19263435073057519,0.46701234402087305
-0.23375078290979318,-0.050842369490744853,0.46701234402087305
-0.11780578266055883,-0.20819743662713011,0.46701234402087305
0.026321150424081889,-0.23776368958848096,0.46701234402087305
0.14941849710306651,-0.18681136948760796,0.46701234402087305
0.22332728491016518,-0.085728051774367195,0.46701234402087305
0.28574568933813826,0.07180059264531273,0.43418772487795992
0.22812869773606853,0.18644897787006351,0.43418772487795992
0.14329607767124627,0.25743379382587306,0.43418772487795992
0.045642885558601999,0.29107155662728418,0.43418772487795992
-0.05261661606334446,0.28989207611383333,0.43418772487795992
-0.14260290472415518,0.25781841602914923,0.43418772487795992
-0.21147896095524357,0.20514037426317747,0.43418772487795992
-0.25749200111893306,0.1431914572846904,0.43418772487795992
-0.28397118394028725,0.078525733177713844,0.43418772487795992
-0.29432786861879823,0.013305255873578829,0.43418772487795992
-0.29065125431042727,-0.048246994179132911,0.43418772487795992
-0.27761977941020277,-0.098656891091176743,0.43418772487795992
-0.25847313947855338,-0.14141273014706363,0.43418772487795992
-0.23279169760242846,-0.18059332658469268,0.43418772487795992
-0.20122474034463134,-0.21520810382692759,0.43418772487795992
-0.16947472646025485,-0.24100672432686965,0.43418772487795992
-0.13972693001782896,-0.25938833649055748,0.43418772487795992
-0.10801083249487584,-0.27411600490177479,0.43418772487795992
-0.074773211252184585,-0.28498226428776602,0.43418772487795992
-0.040482277004739074,-0.29183404415533415,0.43418772487795992
-0.0056210782452165821,-0.29457482505962235,0.43418772487795992
0.029319303348870267,-0.2931659982513028,0.43418772487795992
0.063846670669656158,-0.28762740954913601,0.43418772487795992
0.097474644646216163,-0.27803707977649283,0.43418772487795992
0.0,0.0,0.018922976299742933
0.0,0.0,0.52471411693820946
0.013932609192955794,0.01393551716789195,0.52434395989329818
-0.01393842453588378,0.013929700611201972,0.52434395989329818
-0.013926791422757157,-0.013941331296804665,0.52434395989329818
0.01394423745052799,-0.01392388162774807,0.52434395989329818
0.027845191058176458,0.027851002828001351,0.52323405039298931
-0.017613225214963737,0.035225095047688018,0.52323405039298931
-0.03874528481436687,0.0070594566536866955,0.52323405039298931
-0.028905079918756172,-0.026749380899041535,0.52323405039298931
0.0040413115691715776,-0.039175257808884548,0.52323405039298931
0.03375715329015766,-0.020285157759714061,0.52323405039298931
0.052780784893163492,0.026377640229997897,0.52138595431427126
0.018708413876777387,0.055960579055767484,0.52138595431427126
-0.018554075781585425,0.056011940065782258,0.52138595431427126
-0.048417001667420009,0.03372514058649196,0.52138595431427126
-0.058970709690285103,-0.0020116054945526398,0.52138595431427126
-0.046006268267108345,-0.036946101799465385,0.52138595431427126
-0.014694035232754931,-0.057146097737467219,0.52138595431427126
0.022478336137804825,-0.054555618982076046,0.52138595431427126
0.050686106753791205,-0.030207776154243467,0.52138595431427126
0.074525325215824889,0.024800720586863625,0.51880227897927822
0.04963661114592572,0.060871230266032153,0.51880227897927822
0.015271071022901601,0.077044754720653377,0.51880227897927822
-0.022665433907532569,0.075202246947384616,0.51880227897927822
-0.055301887079508026,0.055774556256392487,0.51880227897927822
-0.075006628242016024,0.023304625290189736,0.51880227897927822
-0.077171929677405604,-0.014614825008111123,0.51880227897927822
-0.061291460479899772,-0.049116766102757926,0.51880227897927822
-0.031078686230557498,-0.072133314788207961,0.51880227897927822
0.0064014823373250091,-0.078282315142291628,0.51880227897927822
0.042384737682319436,-0.066125893958063953,0.51880227897927822
0.068456808251348436,-0.038506690901585643,0.51880227897927822
0.07852103937502504,-0.0018831398296233759,0.51880227897927822
0.0,0.0,0.018922976299742933
0.0,0.0,0.52471411693820946
0.013932609192955794,0.01393551716789195,0.52434395989329818
-0.01393842453588378,0.013929700611201972,0.52434395989329818
-0.013926791422757157,-0.013941331296804665,0.52434395989329818
0.01394423745052799,-0.01392388162774807,0.52434395989329818
0.027845191058176458,0.027851002828001351,0.52323405039298931
-0.017613225214963737,0.035225095047688018,0.52323405039298931
-0.03874528481436687,0.0070594566536866955,0.52323405039298931
-0.028905079918756172,-0.026749380899041535,0.52323405039298931
0.0040413115691715776,-0.039175257808884548,0.52323405039298931
0.03375715329015766,-0.020285157759714061,0.52323405039298931
0.052780784893163492,0.026377640229997897,0.52138595431427126
0.018708413876777387,0.055960579055767484,0.52138595431427126
-0.018554075781585425,0.056011940065782258,0.52138595431427126
-0.048417001667420009,0.03372514058649196,0.52138595431427126
-0.058970709690285103,-0.0020116054945526398,0.52138595431427126
-0.046006268267108345,-0.036946101799465385,0.52138595431427126
-0.014694035232754931,-0.057146097737467219,0.52138595431427126
0.022478336137804825,-0.054555618982076046,0.52138595431427126
0.050686106753791205,-0.030207776154243467,0.52138595431427126
0.074525325215824889,0.024800720586863625,0.51880227897927822
0.04963661114592572,0.060871230266032153,0.51880227897927822
0.015271071022901601,0.077044754720653377,0.51880227897927822
-0.022665433907532569,0.075202246947384616,0.51880227897927822
-0.055301887079508026,0.055774556256392487,0.51880227897927822
-0.075006628242016024,0.023304625290189736,0.51880227897927822
-0.077171929677405604,-0.014614825008111123,0.51880227897927822
-0.061291460479899772,-0.049116766102757926,0.51880227897927822
-0.031078686230557498,-0.072133314788207961,0.51880227897927822
0.0064014823373250091,-0.078282315142291628,0.51880227897927822
0.042384737682319436,-0.066125893958063953,0.51880227897927822
0.068456808251348436,-0.038506690901585643,0.51880227897927822
0.07852103937502504,-0.0018831398296233759,0.51880227897927822
0.09506460581664572,0.02368794687422783,0.51548666947657773
0.075885379706184974,0.061966178299444931,0.51548666947657773
0.046394003333189444,0.086290176502951232,0.51548666947657773
0.0098389366680661106,0.097476117236132531,0.51548666947657773
-0.0282141512160487,0.093820892008914553,0.51548666947657773
-0.061971510951546155,0.075881024878245204,0.51548666947657773
-0.086293436604040638,0.046387939221902166,0.51548666947657773
-0.097476808421534486,0.0098320865609459445,0.51548666947657773
-0.09381890904262305,-0.028220744360177592,0.51548666947657773
-0.075876669675566846,-0.061976843297600955,0.51548666947657773
-0.046381874881527944,-0.086296696278969784,0.51548666947657773
-0.0098252364052699593,-0.097477499125547068,0.51548666947657773
0.028227337364938324,-0.093816925613006669,0.51548666947657773
0.061982175337583045,-0.075872314098171412,0.51548666947657773
0.086299955527722544,-0.046375810312096782,0.51548666947657773
0.097478189348166849,-0.0098183862010720723,0.51548666947657773
0.11500765442818149,0.022877495045912782,0.51144380351862428
0.099562711541173687,0.061946806432751772,0.51144380351862428
0.074324349532999615,0.09069747197769229,0.51144380351862428
0.041174845671532886,0.10979422771973592,0.51144380351862428
0.0036426590561417214,0.11720440005242332,0.51144380351862428
-0.034277255036144795,0.11213924444116281,0.51144380351862428
-0.068548671312624251,0.095137900007944171,0.51144380351862428
-0.095523713439631633,0.068010003141824038,0.51144380351862428
-0.11233113685053205,0.033643068387333788,0.51144380351862428
-0.1171819462614455,-0.0043048608604086625,0.51144380351862428
-0.10955981772747171,-0.041794577353658602,0.51144380351862428
-0.090276056566923987,-0.074835646368380623,0.51144380351862428
0.0,0.0,0.018922976299742933
0.0,0.0,0.52471411693820946
0.013932609192955794,0.01393551716789195,0.52434395989329818
-0.01393842453588378,0.013929700611201972,0.52434395989329818
-0.013926791422757157,-0.013941331296804665,0.52434395989329818
0.01394423745052799,-0.01392388162774807,0.52434395989329818
0.027845191058176458,0.027851002828001351,0.52323405039298931
-0.017613225214963737,0.035225095047688018,0.52323405039298931
-0.03859060226020402,0.007861198431945722,0.52323405039298931
-0.03051191778857653,-0.024900921598503874,0.52323405039298931
-3.4271012487464206e-05,-0.03938314168637886,0.52323405039298931
0.030468534297462418,-0.024953986482244589,0.52323405039298931
0.052408728895230447,0.024847445006300217,0.52149864249726485
0.021219670871833709,0.053979588326013822,0.52149864249726485
-0.014184431596902894,0.056239419342909817,0.52149864249726485
-0.04428189122343152,0.037459104333006345,0.52149864249726485
-0.057812724299230851,0.0046646861476415816,0.52149864249726485
-0.049714810569409608,-0.029874872347887872,0.52149864249726485
-0.023017720562585695,-0.05323772091156416,0.52149864249726485
0.012290699495282279,-0.056683411097706034,0.52149864249726485
0.043000954864153479,-0.03892285021071698,0.52149864249726485
0.057623804278189451,-0.0066005733284155745,0.52149864249726485
0.072876972734858089,0.023409245509327097,0.51910101000087805
0.04995986276118676,0.057991879114205169,0.51910101000087805
0.017824559797274861,0.074440116861451619,0.51910101000087805
-0.018275443681676676,0.074330707574669738,0.51910101000087805
-0.050310456956023042,0.057687987061340193,0.51910101000087805
-0.071154961355310381,0.028213780406699963,0.51910101000087805
-0.07617253285181963,-0.0075359915904717831,0.51910101000087805
0.0,0.0,0.017951737473924104
0.0,0.0,0.52471411693820946
0.013218651406477796,0.013221080239916231,0.5243809443587063
-0.013223508627073758,0.013216222126840435,0.5243809443587063
0.0,0.0,0.79827325716811282
0.049866417289560497,0.046680005497540908,0.78960828583736975
-0.039426650975974226,0.055778326251024579,0.78960828583736975
-0.065840679410988673,-0.018184812928552202,0.78960828583736975
-0.017692401180076246,-0.065974702932489693,0.78960828583736975
0.042499894490352581,-0.053473745472483271,0.78960828583736975
0.068287083734308585,-0.0015989626670296891,0.78960828583736975
0.087514071667077906,0.033459486405425898,0.78172842244095486
0.050842571153547358,0.078697413736169258,0.78172842244095486
0.0037397099968159812,0.093617650789821913,0.78172842244095486
-0.044403190789566019,0.082502161292724488,0.78172842244095486
-0.080197252189095847,0.048442240984329872,0.78172842244095486
-0.093687894196009938,0.00091019304687204629,0.78172842244095486
-0.084031111584130555,-0.041436967265965893,0.78172842244095486
-0.061118923726186894,-0.071012161865541573,0.78172842244095486
-0.028461542589301218,-0.089264721831766883,0.78172842244095486
0.008733929479816346,-0.093284341912814719,0.78172842244095486
0.044536807804208128,-0.082430108096959054,0.78172842244095486
0.073238451787113246,-0.058432689054090402,0.78172842244095486
0.09026248718984474,-0.025118387220688397,0.78172842244095486
0.10982158694406305,0.022376810299501268,0.77425990553267088
0.094500060799121502,0.060259780177616053,0.77425990553267088
0.06976050608149223,0.087721003125513522,0.77425990553267088
0.037433935834018106,0.10564186218572107,0.77425990553267088
0.0010361243001901,0.1120733199496063,0.77425990553267088
-0.035474374076064324,0.10631590371155071,0.77425990553267088
-0.068126749251317023,0.088995778745626142,0.77425990553267088
-0.093369793078488819,0.061996647801090411,0.77425990553267088
-0.10845812172516341,0.028254883293722964,0.77425990553267088
-0.11175075822325521,-0.0085598267867888229,0.77425990553267088
-0.1028896018987815,-0.044443586929978143,0.77425990553267088
-0.082838374697331837,-0.075493749910815269,0.77425990553267088
-0.053777808679423757,-0.098333361031399516,0.77425990553267088
-0.018868473887745787,-0.1104784290766289,0.77425990553267088
0.018092959038707331,-0.11060808031656605,0.77425990553267088
0.053086637301122265,-0.098708214137179895,0.77425990553267088
0.082306717230400755,-0.076073036595413493,0.77425990553267088
0.10257528036437209,-0.045164305112142804,0.77425990553267088
0.11168795761366293,-0.0093435925735713965,0.77425990553267088
0.12809631977492569,0.021415252990701596,0.76547815703304611
0.11570442164209915,0.058989550032214261,0.76547815703304611
0.094863890827051475,0.088702437495758998,0.76547815703304611
0.066615340381840762,0.11148845961061292,0.76547815703304611
0.033164728910919483,0.12556823227552816,0.76547815703304611
-0.0028757506400391149,0.12984225143916786,0.76547815703304611
-0.038691659840708131,0.12397675451191124,0.76547815703304611
-0.071486097192345471,0.10842978423266511,0.76547815703304611
-0.098698111066854818,0.08441541963628782,0.76547815703304611
-0.11820268707571448,0.053808967362480503,0.76547815703304611
-0.12847669264770134,0.019000517015172431,0.76547815703304611
-0.12871782003121324,-0.017291703413717684,0.76547815703304611
-0.11890723933876764,-0.052233596787592582,0.76547815703304611
-0.099811068992446128,-0.083096514410178082,0.76547815703304611
-0.072920548741674432,-0.10747033903244586,0.76547815703304611
-0.040335587204434434,-0.12345169340843097,0.76547815703304611
-0.0046007778252018985,-0.12979257699860536,0.76547815703304611
0.031493311066455983,-0.12599782362647069,0.76547815703304611
0.065128054631191978,-0.11236376951888116,0.76547815703304611
0.093676880857139905,-0.089955112102720391,0.76547815703304611
0.11491038229267507,-0.060521766678502044,0.76547815703304611
0.12717041278671551,-0.026362213719491778,0.76547815703304611
0.1455447529863127,0.02053753870029849,0.75542939078372418
0.13530974545728744,0.057413747500029297,0.75542939078372418
0.11762141053642775,0.088149131596029703,0.75542939078372418
0.093086822421310889,0.11375372129832224,0.75542939078372418
0.063134037462280343,0.1327371799136339,0.75542939078372418
0.029506482717109324,0.14399455925616761,0.75542939078372418
-0.0058385216882215008,0.14687061408671648,0.75542939078372418
-0.04084369002480065,0.14119794121328766,0.75542939078372418
-0.073471517008115342,0.12730672333478407,0.75542939078372418
-0.10182287250796701,0.10600551047912242,0.75542939078372418
-0.12424754201606879,0.078534157668356364,0.75542939078372418
-0.13944027877037429,0.046491658113615809,0.75542939078372418
-0.14651677674140043,0.011743072469488688,0.75542939078372418
-0.14506514240893392,-0.023689028591074725,0.75542939078372418
-0.13516986937103848,-0.057742289805041785,0.75542939078372418
-0.11740692032306668,-0.088434612443127225,0.75542939078372418
-0.092810202664228292,-0.11397952403452959,0.75542939078372418
-0.06281138904724938,-0.13289016150064728,0.75542939078372418
-0.029156585666678232,-0.14406581527196066,0.75542939078372418
0.006195301321747693,-0.14685599701491861,0.75542939078372418
0.041186585582575271,-0.14109830185286512,0.75542939078372418
0.073780569965606169,-0.12712786127856995,0.75542939078372418
0.10208009417767433,-0.10575783654363478,0.75542939078372418
0.12443796059422126,-0.078232087923460661,0.75542939078372418
0.13955281078336806,-0.046152774783045351,0.75542939078372418
0.14654487216870862,-0.011387100542714501,0.75542939078372418
0.16213295754507745,0.019701877790383023,0.74416648829140952
0.15355413745918395,0.055645186493955723,0.74416648829140952
0.13843993017430398,0.086658211636952892,0.74416648829140952
0.11714854932904678,0.11380455746972949,0.74416648829140952
0.090630013856935795,0.13587295720294268,0.74416648829140952
0.060067577722141614,0.15187872141078732,0.74416648829140952
0.02682493326541352,0.16110767475848936,0.74416648829140952
-0.0076146365893364184,0.1631480224225639,0.74416648829140952
-0.041714442246341472,0.15790872432787784,0.74416648829140952
-0.073952954348766198,0.14562355734519872,0.74416648829140952
-0.10289169424139702,0.12684068419444899,0.74416648829140952
-0.12723941872069916,0.10239819448798729,0.74416648829140952
-0.14590973515616831,0.073386709269716494,0.74416648829140952
-0.15806957620297238,0.041100717631128797,0.74416648829140952
-0.16317637116985098,0.0069808167588115005,0.74416648829140952
-0.16100225546016675,-0.027450567344233203,0.74416648829140952
-0.1516442378636681,-0.060657110329526281,0.74416648829140952
-0.13551987203558916,-0.091157140116606417,0.74416648829140952
-0.11334862530118536,-0.11758974892869085,0.74416648829140952
-0.086119776107476606,-0.13877551683917153,0.74416648829140952
-0.055048272534161377,-0.15376913735137415,0.74416648829140952
-0.021520521451805042,-0.16190159686434064,0.74416648829140952
0.012967472791250991,-0.16281002598178418,0.74416648829140952
0.046876859908673747,-0.15645389070228855,0.74416648829140952
0.07869460699668604,-0.14311680104173027,0.74416648829140952
0.10700100988601116,-0.12339385638740212,0.74416648829140952
0.13053304017655404,-0.098165092232662843,0.74416648829140952
0.14824070141750953,-0.068556213095720672,0.74416648829140952
0.15933387982670488,-0.03588836371514089,0.74416648829140952
0.16331759907553642,-0.0016191797254837309,0.74416648829140952
0.17780505476993611,0.018884878993684046,0.7317487204395996
0.17053956882185972,0.053735757391147256,0.7317487204395996
0.15755668572529768,0.084540918729369405,0.7317487204395996
0.13906661930231698,0.11239106526842116,0.7317487204395996
0.11571566510705583,0.1363127323663412,0.7317487204395996
0.088320024527656679,0.15546977012840854,0.7317487204395996
0.05783727555784858,0.16919256990894002,0.7317487204395996
0.025332901938274682,0.17700146958636198,0.7317487204395996
-0.0080569494033141831,0.17862351951145319,0.7317487204395996
-0.041165180849108259,0.17400202309745216,0.7317487204395996
-0.072834538428283441,0.16329851857345482,0.7317487204395996
-0.10195806208252461,0.14688713263156211,0.7317487204395996
-0.12751777797507022,0.12534150332849356,0.7317487204395996
-0.14862028040534062,0.099414729334158486,0.7317487204395996
-0.16452795961088929,0.070013046374398299,0.7317487204395996
-0.1746847839306063,0.038164150972653153,0.7317487204395996
-0.17873573514812449,0.0049812786918184979,0.7317487204395996
-0.17653921767898137,-0.028375707526673222,0.7317487204395996
-0.16817200785498773,-0.060740858821455725,0.7317487204395996
-0.15392657031018442,-0.090982894595027689,0.7317487204395996
-0.13430083527052877,-0.11804474491473291,0.7317487204395996
-0.10998079406848353,-0.14098049897915627,0.7317487204395996
-0.081816521233029557,-0.15898846816568582,0.7317487204395996
-0.050792461270892146,-0.17143920798461182,0.7317487204395996
-0.01799301872482224,-0.17789751946981797,0.7317487204395996
0.015435345737554325,-0.17813766097686426,0.7317487204395996
0.048324188323775316,-0.17215123868039511,0.7317487204395996
0.079523923507322139,-0.16014749996908365,0.7317487204395996
0.10726157458777008,-0.14306023477297353,0.7317487204395996
0.13085765301135302,-0.12185052648514244,0.7317487204395996
0.15033363315457091,-0.096804312398224096,0.7317487204395996
0.16507630707390725,-0.068710181190178424,0.7317487204395996
0.17462149660274173,-0.03845268625941136,0.7317487204395996
0.17866866816081753,-0.0069844952563322673,0.7317487204395996
0.19186439292002597,0.017089706890476019,0.71895777797030447
0.18627823000562879,0.049034930183926503,0.71895777797030447
0.1761303364042871,0.077987870533084439,0.71895777797030447
0.16151437724710141,0.10496241848706374,0.71895777797030447
0.14280112945421528,0.12927428506386307,0.71895777797030447
0.12046530975874993,0.15030672804934886,0.71895777797030447
0.095073532116485018,0.1675261974828659,0.71895777797030447
0.067269933871396639,0.1804958707259266,0.71895777797030447
0.037759835311764058,0.18888673375703477,0.71895777797030447
0.0072918471404090929,0.1924859275829103,0.71895777797030447
-0.023361120244133528,0.19120214803477398,0.71895777797030447
-0.05342146389991001,0.18506796196792977,0.71895777797030447
-0.082126614534047862,0.1742389811074101,0.71895777797030447
-0.10874838132239908,0.15898991449752584,0.71895777797030447
-0.13261142461790981,0.13970759969658381,0.71895777797030447
-0.15311038793297563,0.11688118950107494,0.71895777797030447
-0.16972525459251162,0.091089743142022339,0.71895777797030447
-0.18203453949093079,0.062987536739399858,0.71895777797030447
-0.18972598130520107,0.03328746565827715,0.71895777797030447
0.25403835149760129,0.25187087453861506,0.69839226096378937
0.25761585103738316,0.29253999531958108,0.67791603718481797
0.21582620408451739,0.27688579688471793,0.69876250196590128
0.21520294876246771,0.23399026972697054,0.71445921756017783
0.25242168736869597,0.20782256236510982,0.71035822185542674
0.28716714404848315,0.22089484395600206,0.69300521522738512
0.29514435643233999,0.25302196621461942,0.67851707607008027
0.27087206954375898,0.30484802390938892,0.66391764514164264
0.22878821016874867,0.30861266059601172,0.67786784543776224
0.2010868540412537,0.29008609387012868,0.69462563337798366
0.19000279166429107,0.25805864187373695,0.71020793559693551
0.19919870871024556,0.22311365262136865,0.7194656404116353
0.22563584985068616,0.19679856306378607,0.71933957496372336
0.26057816373722242,0.18780909307445437,0.70987139709435454
0.29247909748341516,0.19911577834800234,0.69418982967122089
0.31079711054265674,0.22698236833430119,0.67747678618126084
0.30947908613367653,0.26220045582579327,0.66525502740032949
0.28334833582288099,0.31489119082825745,0.64937131586560182
0.24347997327966309,0.32680745766293606,0.65957579971636338
0.20967949143075143,0.32029362415525353,0.67421981025678268
0.18380083279978782,0.29929191391154386,0.69120724205778317
0.17098783825399749,0.26797678809587855,0.70716154275731002
0.17378731695826161,0.23257268153040037,0.71891151306267531
0.19164282303293598,0.20011678624333942,0.72412163866816037
0.22100525900888024,0.1770602851549811,0.72175631500882065
0.25603832168784313,0.16798606543288583,0.71228569197444092
0.28977857057308654,0.17469778865435218,0.69759222330796911
0.31551953476280675,0.19586138118409607,0.68059649564744129
0.32814474259403914,0.22727020489205829,0.6646767103036415
0.32514471083097946,0.26268120084367791,0.65299720603216937
0.30711574881894027,0.29505580762344363,0.6478794907688592
0.29426491090708329,0.32390855840033705,0.6341510363790539
0.25691580799766822,0.33987046767062645,0.64198011008365463
0.22198506857565561,0.34108145883054991,0.65424933833229948
0.19035578427571231,0.32974284626752842,0.66984360836312673
0.16616437221899427,0.30733747197985273,0.68672353145852449
0.1525745388639661,0.27679546783299835,0.70268158365957334
0.15136353654521501,0.24211105853560622,0.71563080151434222
0.16268973782272492,0.20782020459485639,0.72387771115437127
0.18507192382231363,0.17840739810340833,0.7263437975583229
0.21558299519833582,0.15771918946685221,0.72270655067738243
0.25023277257057658,0.14846114292112766,0.71344164268071775
0.28448982452858707,0.15184400803227099,0.69976072046175597
0.31387407953816271,0.16742538019094622,0.68345294878195861
0.33454272110173777,0.19316755743851732,0.66665102673576404
0.34379274392763814,0.22570402721994456,0.65155227745451882
0.34041444777651308,0.2607797324372047,0.64013128640284245
0.32484963973787273,0.29380753965340389,0.63388166887973196
0.30397051186838819,0.33202383290332949,0.61813195758388961
0.2688940945800174,0.35014305295594539,0.62435632699166455
0.23452603205748829,0.35633353398821055,0.63462506059143475
0.20106784249019427,0.35210282772044094,0.64832116741276269
0.17157955025501337,0.33783786675353977,0.66419202675848532
0.14875810023268021,0.31484329813680823,0.68078611907216513
0.13469070019764984,0.28522216275240397,0.69658577924254783
0.13066392864036661,0.25168355507074885,0.71014599945860013
0.13704606666882713,0.21729485436130402,0.72022658696173014
0.15325341569693757,0.18520118783570239,0.72590558979064634
0.17780368144183364,0.15833778310732741,0.72666361680919977
0.20845154182811962,0.13916151768144391,0.72243134026280753
0.2423940000082653,0.12942621746493985,0.71359583636716284
0.27652674129024246,0.13002225508000431,0.70096518403066865
0.30772804804009335,0.14089511802445998,0.68569455944622093
0.33314430622550567,0.16105039428478257,0.66918058580482009
0.35045099169791594,0.18864471942682504,0.65293360071155881
0.35806526688860196,0.22115436731088339,0.63843952349079758
0.35529074421661316,0.25560606543490372,0.62702395574230851
0.34238117641394983,0.28884892495977782,0.61973094426115272
0.31259788810922695,0.33922799867896913,0.60132477225811565
0.27955125527142399,0.35849435611610103,0.60639710485657439
0.24638372445754536,0.36796354583153923,0.61504670207299794
0.21287556834417243,0.368833073667578,0.62692161602582708
0.18126512796650224,0.36104485526320196,0.64122860380727187
0.15366397716341121,0.34511914272618471,0.65701196025310526
0.13191586968405195,0.32211977185118312,0.67321735893944679
0.1174735766461254,0.29358309800908211,0.68876228106852555
0.11130184158967465,0.26141536778213748,0.7026083276018289
0.11381293571782045,0.22776538190807097,0.71383058419832635
0.12483911822706245,0.19488095563403871,0.72167940538774933
0.1436438413739646,0.16495876491257688,0.72563049080314324
0.16897095178103833,0.1399976086966398,0.72541990838602888
0.19912860134015997,0.12166488939580962,0.72106172501803134
0.23210226247467403,0.11118523058408902,0.7128470668547795
0.26568929835346544,0.10925867228378695,0.70132467213166638
0.29764609878193671,0.11601390837127412,0.68726423551184246
0.32583795310902619,0.13099968984060983,0.6716049925698484
0.34838164865704702,0.15321496818605662,0.65539297896155824
0.36377126911537327,0.18117576532894336,0.63971115536078027
0.37097878957951824,0.21301430318533165,0.62560706580883907
0.36952274849837974,0.24660377103058764,0.61402286189119926
0.35950040925135168,0.27970039621502918,0.60573236711820866
0.34158126296559083,0.31009332792292599,0.60128938560220624
0.3201920629181354,0.34548751537648514,0.58378972206154334
0.28899704608843896,0.36529198316627848,0.58799446800806399
0.25728564331007331,0.37693749178196678,0.59532952644491244
0.22458642854314251,0.38146498983645794,0.60559096564000137
0.1925467810400244,0.37864638297295128,0.61826181654223822
0.16278085119932448,0.36862367198567531,0.63270372446833512
0.13678824002359929,0.3519017988510873,0.6481891092714358
